Date,Price,Open,High,Low,Vol.,Change %,Index
2021-05-28,1437.44,1434.16,1449.84,1434.16,140.60M,0.3,Health
2021-06-01,1413.81,1438.33,1443.81,1413.3,201.11M,-1.64,Health
2021-06-02,1410.72,1414.18,1419.15,1408.46,170.10M,-0.22,Health
2021-06-03,1416.33,1406.69,1419.56,1403.68,176.33M,0.4,Health
2021-06-04,1420.85,1419.14,1427.29,1419.14,150.23M,0.32,Health
2021-06-07,1425.6,1421.32,1437.78,1421.32,208.93M,0.33,Health
2021-06-08,1420.48,1425.98,1429.3,1410.03,184.78M,-0.36,Health
2021-06-09,1434.66,1421.88,1436.8,1421.88,181.57M,1.0,Health
2021-06-10,1458.85,1436.33,1460.55,1436.33,205.99M,1.69,Health
2021-06-11,1448.24,1457.24,1458.46,1441.46,177.12M,-0.73,Health
2021-06-14,1449.39,1447.43,1449.62,1439.16,145.06M,0.08,Health
2021-06-15,1449.02,1450.06,1452.8,1443.74,150.41M,-0.03,Health
2021-06-16,1443.45,1448.86,1458.3,1440.23,180.25M,-0.38,Health
2021-06-17,1454.88,1442.18,1458.81,1440.94,175.47M,0.79,Health
2021-06-18,1437.17,1447.22,1447.22,1436.65,278.66M,-1.22,Health
2021-06-21,1455.73,1437.19,1457.86,1437.19,151.77M,1.29,Health
2021-06-22,1458.77,1455.67,1460.4,1451.49,141.95M,0.21,Health
2021-06-23,1452.04,1458.38,1458.38,1451.95,136.08M,-0.46,Health
2021-06-24,1459.44,1456.96,1469.42,1456.96,149.96M,0.51,Health
2021-06-25,1466.12,1459.45,1470.42,1458.67,316.84M,0.46,Health
2021-06-28,1468.58,1466.91,1470.27,1462.99,150.22M,0.17,Health
2021-06-29,1469.58,1468.72,1474.37,1466.74,125.97M,0.07,Health
2021-06-30,1468.94,1469.85,1471.88,1463.61,151.64M,-0.04,Health
2021-07-01,1482.54,1469.24,1482.6,1469.24,150.83M,0.93,Health
2021-07-02,1495.32,1483.04,1497.26,1481.11,128.00M,0.86,Health
2021-07-06,1494.01,1494.58,1494.58,1484.22,150.97M,-0.09,Health
2021-07-07,1503.2,1494.63,1503.57,1489.38,143.70M,0.62,Health
2021-07-08,1496.08,1498.45,1498.45,1482.22,144.11M,-0.47,Health
2021-07-09,1501.46,1497.94,1505.62,1497.94,141.28M,0.36,Health
2021-07-12,1504.15,1501.07,1511.26,1500.63,145.67M,0.18,Health
2021-07-13,1502.55,1503.73,1507.62,1499.04,114.77M,-0.11,Health
2021-07-14,1499.48,1502.5,1505.43,1497.44,130.09M,-0.2,Health
2021-07-15,1495.65,1498.62,1498.62,1485.58,149.73M,-0.26,Health
2021-07-16,1498.96,1496.25,1504.28,1494.13,154.61M,0.22,Health
2021-07-19,1482.87,1497.41,1497.41,1471.23,185.63M,-1.07,Health
2021-07-20,1500.69,1483.45,1509.3,1483.45,295.99M,1.2,Health
2021-07-21,1503.77,1501.78,1507.25,1487.76,178.05M,0.21,Health
2021-07-22,1513.77,1503.46,1514.07,1501.24,140.72M,0.66,Health
2021-07-23,1531.58,1515.49,1533.59,1515.49,144.33M,1.18,Health
2021-07-26,1522.03,1530.96,1531.95,1517.27,150.25M,-0.62,Health
2021-07-27,1528.7,1521.33,1529.1,1516.29,181.11M,0.44,Health
2021-07-28,1534.57,1529.37,1539.2,1523.3,193.31M,0.38,Health
2021-07-29,1537.42,1535.01,1540.36,1533.6,158.24M,0.19,Health
2021-07-30,1538.58,1537.43,1544.82,1533.54,185.86M,0.08,Health
2021-08-02,1541.2,1541.01,1547.37,1537.2,175.52M,0.17,Health
2021-08-03,1562.97,1540.9,1563.18,1540.9,199.27M,1.41,Health
2021-08-04,1556.43,1560.76,1566.48,1555.0,222.36M,-0.42,Health
2021-08-05,1550.57,1554.09,1554.65,1538.4,202.42M,-0.38,Health
2021-08-06,1548.95,1550.73,1550.73,1538.97,156.60M,-0.1,Health
2021-08-09,1554.79,1549.48,1557.63,1549.48,194.91M,0.38,Health
2021-08-10,1551.06,1555.04,1558.47,1545.04,254.41M,-0.24,Health
2021-08-11,1536.02,1549.95,1555.49,1534.53,229.64M,-0.97,Health
2021-08-12,1547.82,1537.5,1548.67,1535.59,176.81M,0.77,Health
2021-08-13,1557.13,1549.44,1557.28,1549.44,144.93M,0.6,Health
2021-08-16,1574.69,1556.85,1574.89,1551.54,179.02M,1.13,Health
2021-08-17,1592.32,1571.71,1592.56,1570.29,221.58M,1.12,Health
2021-08-18,1569.02,1592.06,1592.76,1568.16,229.33M,-1.46,Health
2021-08-19,1576.66,1564.71,1584.14,1558.11,190.76M,0.49,Health
2021-08-20,1584.73,1577.21,1589.67,1573.62,156.34M,0.51,Health
2021-08-23,1584.42,1588.0,1594.07,1584.23,218.63M,-0.02,Health
2021-08-24,1578.96,1583.81,1584.15,1575.09,176.07M,-0.34,Health
2021-08-25,1574.93,1578.44,1578.44,1568.78,168.72M,-0.26,Health
2021-08-26,1568.63,1574.77,1578.98,1565.93,134.21M,-0.4,Health
2021-08-27,1566.06,1569.72,1576.48,1564.64,141.66M,-0.16,Health
2021-08-30,1575.6,1563.96,1581.26,1563.96,136.19M,0.61,Health
2021-08-31,1573.61,1575.94,1583.45,1568.22,191.03M,-0.13,Health
2021-09-01,1573.95,1573.93,1574.41,1559.64,219.10M,0.02,Health
2021-09-02,1590.92,1577.38,1590.92,1577.38,160.06M,1.08,Health
2021-09-03,1592.61,1590.67,1594.93,1582.15,132.88M,0.11,Health
2021-09-07,1583.58,1590.87,1590.87,1573.32,165.90M,-0.57,Health
2021-09-08,1582.35,1583.04,1585.01,1576.77,140.78M,-0.08,Health
2021-09-09,1563.83,1582.63,1583.78,1563.39,177.60M,-1.17,Health
2021-09-10,1549.18,1565.77,1570.65,1549.05,167.62M,-0.94,Health
2021-09-13,1539.73,1550.27,1557.49,1532.21,190.87M,-0.61,Health
2021-09-14,1537.91,1541.66,1549.57,1536.06,165.15M,-0.12,Health
2021-09-15,1548.43,1536.98,1555.78,1534.78,184.77M,0.68,Health
2021-09-16,1544.6,1549.11,1553.64,1534.62,155.47M,-0.25,Health
2021-09-17,1545.73,1544.34,1547.46,1536.94,408.71M,0.07,Health
2021-09-20,1530.65,1542.73,1543.39,1517.21,211.23M,-0.98,Health
2021-09-21,1532.87,1533.69,1547.91,1532.85,150.11M,0.15,Health
2021-09-22,1534.22,1534.12,1542.83,1528.13,154.03M,0.09,Health
2021-09-23,1546.09,1534.79,1554.98,1534.79,149.70M,0.77,Health
2021-09-24,1539.56,1545.15,1548.89,1536.54,129.80M,-0.42,Health
2021-09-27,1517.58,1537.23,1537.23,1514.8,152.31M,-1.43,Health
2021-09-28,1491.77,1514.41,1514.41,1486.9,190.07M,-1.7,Health
2021-09-29,1503.25,1493.6,1510.13,1493.6,148.70M,0.77,Health
2021-09-30,1483.99,1506.16,1517.05,1483.74,182.87M,-1.28,Health
2021-10-01,1485.0,1481.17,1491.72,1461.47,313.56M,0.07,Health
2021-10-04,1462.89,1481.91,1486.43,1455.31,249.52M,-1.49,Health
2021-10-05,1471.37,1465.4,1485.88,1465.4,185.91M,0.58,Health
2021-10-06,1469.07,1468.53,1469.43,1452.11,182.40M,-0.16,Health
2021-10-07,1487.16,1470.03,1497.43,1470.03,160.53M,1.23,Health
2021-10-08,1480.1,1488.55,1492.04,1477.78,146.56M,-0.47,Health
2021-10-11,1468.99,1478.43,1486.65,1468.36,119.25M,-0.75,Health
2021-10-12,1462.02,1470.69,1474.92,1458.13,145.88M,-0.47,Health
2021-10-13,1463.28,1463.0,1469.79,1455.46,158.51M,0.09,Health
2021-10-14,1484.19,1465.96,1489.69,1465.96,165.20M,1.43,Health
2021-10-15,1491.56,1486.08,1497.95,1486.08,175.03M,0.5,Health
2021-10-18,1480.83,1490.66,1490.66,1475.06,166.48M,-0.72,Health
2021-10-19,1500.23,1484.57,1504.32,1484.57,150.61M,1.31,Health
2021-10-20,1521.99,1503.26,1524.49,1503.26,161.10M,1.45,Health
2021-10-21,1528.68,1522.48,1528.97,1514.29,138.75M,0.44,Health
2021-10-22,1534.41,1528.02,1534.9,1524.59,121.33M,0.37,Health
2021-10-25,1535.83,1534.76,1537.78,1523.37,157.27M,0.09,Health
2021-10-26,1544.0,1538.66,1548.2,1531.16,160.17M,0.53,Health
2021-10-27,1531.46,1544.8,1547.8,1531.4,167.76M,-0.81,Health
2021-10-28,1544.66,1530.62,1549.86,1530.62,182.97M,0.86,Health
2021-10-29,1559.32,1542.82,1560.92,1536.81,225.20M,0.95,Health
2021-11-01,1557.2,1559.58,1567.38,1551.76,183.34M,-0.14,Health
2021-11-02,1566.99,1561.01,1575.03,1551.16,248.26M,0.63,Health
2021-11-03,1576.9,1565.88,1577.07,1558.87,220.40M,0.63,Health
2021-11-04,1564.98,1571.54,1573.15,1554.44,223.64M,-0.76,Health
2021-11-05,1548.87,1563.85,1563.85,1536.7,429.52M,-1.03,Health
2021-11-08,1557.1,1548.84,1558.64,1545.15,217.19M,0.53,Health
2021-11-09,1551.27,1557.8,1558.79,1548.11,165.69M,-0.37,Health
2021-11-10,1555.36,1550.28,1561.55,1550.28,179.26M,0.26,Health
2021-11-11,1551.77,1555.64,1556.25,1547.5,160.37M,-0.23,Health
2021-11-12,1558.37,1552.92,1562.66,1550.2,174.52M,0.43,Health
2021-11-15,1548.39,1558.72,1560.67,1547.11,156.71M,-0.64,Health
2021-11-16,1554.34,1547.82,1563.38,1545.53,167.36M,0.38,Health
2021-11-17,1556.87,1554.78,1563.25,1550.76,180.13M,0.16,Health
2021-11-18,1557.78,1558.22,1562.01,1552.62,179.82M,0.06,Health
2021-11-19,1547.73,1560.38,1567.69,1547.26,226.97M,-0.65,Health
2021-11-22,1540.5,1547.15,1554.83,1539.16,188.50M,-0.47,Health
2021-11-23,1541.86,1537.06,1543.52,1529.54,186.65M,0.09,Health
2021-11-24,1541.25,1541.44,1543.88,1534.16,160.49M,-0.04,Health
2021-11-26,1534.35,1545.69,1555.6,1530.89,236.64M,-0.45,Health
2021-11-29,1540.15,1537.44,1550.3,1537.44,304.61M,0.38,Health
2021-11-30,1510.45,1537.15,1538.24,1507.63,387.62M,-1.93,Health
2021-12-01,1507.59,1509.15,1537.18,1507.44,273.13M,-0.19,Health
2021-12-02,1513.59,1505.49,1520.16,1500.28,241.52M,0.4,Health
2021-12-03,1517.43,1516.06,1529.48,1504.53,219.49M,0.25,Health
2021-12-06,1525.25,1515.79,1531.57,1515.79,249.70M,0.52,Health
2021-12-07,1544.33,1527.78,1548.54,1527.78,215.10M,1.25,Health
2021-12-08,1555.8,1550.35,1557.49,1541.85,181.94M,0.74,Health
2021-12-09,1559.61,1555.6,1565.07,1553.92,193.01M,0.24,Health
2021-12-10,1565.37,1554.69,1568.48,1554.69,184.50M,0.37,Health
2021-12-13,1579.84,1564.71,1584.66,1564.71,226.39M,0.92,Health
2021-12-14,1572.25,1572.19,1581.04,1565.27,238.62M,-0.48,Health
2021-12-15,1605.36,1571.51,1606.22,1571.51,289.14M,2.11,Health
2021-12-16,1614.64,1605.51,1623.15,1603.46,289.52M,0.58,Health
2021-12-17,1603.75,1615.4,1616.77,1597.84,475.47M,-0.67,Health
2021-12-20,1593.56,1605.29,1605.29,1580.43,276.22M,-0.64,Health
2021-12-21,1600.27,1594.54,1601.11,1583.91,245.78M,0.42,Health
2021-12-22,1618.99,1601.8,1620.04,1597.16,214.22M,1.17,Health
2021-12-23,1625.57,1619.65,1630.84,1618.63,158.37M,0.41,Health
2021-12-27,1642.59,1625.88,1642.79,1625.88,135.98M,1.05,Health
2021-12-28,1637.97,1642.72,1647.22,1634.49,131.30M,-0.28,Health
2021-12-29,1647.76,1638.48,1651.11,1636.35,129.02M,0.6,Health
2021-12-30,1650.43,1650.36,1656.89,1649.35,121.43M,0.16,Health
2021-12-31,1643.92,1649.98,1655.44,1643.85,126.05M,-0.39,Health
2022-01-03,1627.82,1641.69,1641.69,1613.7,206.18M,-0.98,Health
2022-01-04,1605.31,1625.53,1625.53,1598.86,242.72M,-1.38,Health
2022-01-05,1593.93,1604.89,1618.3,1593.75,230.50M,-0.71,Health
2022-01-06,1574.66,1592.85,1593.57,1573.01,204.50M,-1.21,Health
2022-01-07,1567.5,1573.76,1574.63,1564.43,199.88M,-0.45,Health
2022-01-10,1583.79,1565.77,1584.22,1557.19,258.59M,1.04,Health
2022-01-11,1595.84,1583.36,1596.23,1575.37,206.70M,0.76,Health
2022-01-12,1591.68,1593.92,1594.0,1584.84,202.39M,-0.26,Health
2022-01-13,1565.71,1590.26,1590.62,1563.06,182.40M,-1.63,Health
2022-01-14,1563.07,1564.4,1564.67,1547.12,193.07M,-0.17,Health
2022-01-18,1541.38,1561.18,1561.18,1537.44,222.23M,-1.39,Health
2022-01-19,1534.57,1543.07,1556.05,1533.68,183.98M,-0.44,Health
2022-01-20,1525.63,1536.07,1552.42,1523.95,202.57M,-0.58,Health
2022-01-21,1509.42,1525.88,1533.6,1506.99,249.94M,-1.06,Health
2022-01-24,1503.89,1506.65,1506.65,1456.58,315.59M,-0.37,Health
2022-01-25,1493.93,1491.07,1507.08,1472.26,244.09M,-0.66,Health
2022-01-26,1487.29,1493.98,1510.13,1475.49,255.34M,-0.44,Health
2022-01-27,1489.36,1492.86,1512.68,1485.34,248.11M,0.14,Health
2022-01-28,1520.3,1488.82,1520.34,1478.44,214.83M,2.08,Health
2022-01-31,1530.46,1520.14,1531.89,1515.64,247.64M,0.67,Health
2022-02-01,1534.81,1530.88,1536.22,1521.33,204.63M,0.28,Health
2022-02-02,1554.03,1532.83,1557.49,1529.14,247.92M,1.25,Health
2022-02-03,1546.99,1553.01,1553.01,1544.65,219.23M,-0.45,Health
2022-02-04,1540.71,1544.16,1552.27,1530.67,177.81M,-0.41,Health
2022-02-07,1538.72,1541.74,1547.44,1534.71,204.05M,-0.13,Health
2022-02-08,1550.88,1539.02,1554.09,1527.29,249.47M,0.79,Health
2022-02-09,1563.53,1551.68,1566.82,1551.68,213.25M,0.82,Health
2022-02-10,1538.92,1560.23,1560.23,1533.47,218.40M,-1.57,Health
2022-02-11,1518.33,1536.6,1548.26,1516.12,203.98M,-1.34,Health
2022-02-14,1501.79,1515.82,1516.31,1490.48,219.75M,-1.09,Health
2022-02-15,1518.93,1508.7,1524.18,1508.7,203.70M,1.14,Health
2022-02-16,1520.93,1515.05,1524.96,1506.56,207.01M,0.13,Health
2022-02-17,1496.67,1515.55,1515.55,1494.39,176.37M,-1.6,Health
2022-02-18,1484.43,1494.82,1501.99,1479.51,197.23M,-0.82,Health
2022-02-22,1480.66,1481.0,1492.3,1471.18,208.14M,-0.25,Health
2022-02-23,1473.1,1481.35,1493.15,1471.71,200.53M,-0.51,Health
2022-02-24,1479.85,1470.26,1481.81,1447.04,271.71M,0.46,Health
2022-02-25,1524.66,1482.33,1527.76,1482.33,217.41M,3.03,Health
2022-02-28,1513.2,1519.87,1519.87,1495.49,291.38M,-0.75,Health
2022-03-01,1504.38,1512.63,1517.47,1493.08,256.68M,-0.58,Health
2022-03-02,1527.56,1509.35,1535.06,1509.1,218.68M,1.54,Health
2022-03-03,1535.01,1533.13,1543.64,1522.06,198.27M,0.49,Health
2022-03-04,1542.57,1532.45,1543.48,1515.22,206.02M,0.49,Health
2022-03-07,1516.15,1539.82,1539.82,1509.16,234.72M,-1.71,Health
2022-03-08,1484.12,1506.53,1516.68,1483.77,239.46M,-2.11,Health
2022-03-09,1512.29,1488.06,1519.84,1488.06,201.15M,1.9,Health
2022-03-10,1511.86,1507.32,1515.06,1492.87,176.88M,-0.03,Health
2022-03-11,1499.91,1513.8,1524.03,1498.98,185.87M,-0.79,Health
2022-03-14,1510.15,1504.9,1531.43,1504.9,233.28M,0.68,Health
2022-03-15,1539.28,1521.5,1541.51,1519.87,210.19M,1.93,Health
2022-03-16,1558.13,1540.42,1558.27,1532.39,211.63M,1.22,Health
2022-03-17,1583.16,1556.56,1583.2,1552.75,198.94M,1.61,Health
2022-03-18,1593.48,1583.61,1594.64,1578.18,361.80M,0.65,Health
2022-03-21,1591.59,1593.48,1605.83,1584.64,190.30M,-0.12,Health
2022-03-22,1591.84,1591.59,1595.61,1586.59,193.90M,0.02,Health
2022-03-23,1563.68,1591.84,1591.84,1563.39,190.65M,-1.77,Health
2022-03-24,1581.62,1563.68,1581.85,1563.68,158.89M,1.15,Health
2022-03-25,1589.78,1581.87,1591.88,1577.66,148.68M,0.52,Health
2022-03-28,1601.48,1589.78,1601.48,1586.76,156.98M,0.74,Health
2022-03-29,1610.34,1601.48,1619.38,1601.25,193.52M,0.55,Health
2022-03-30,1613.9,1610.34,1619.59,1605.64,168.87M,0.22,Health
2022-03-31,1594.81,1613.9,1618.35,1594.79,210.28M,-1.18,Health
2022-04-01,1609.25,1594.81,1610.17,1591.5,187.38M,0.91,Health
2022-04-04,1597.22,1609.25,1609.25,1593.3,178.42M,-0.75,Health
2022-04-05,1600.09,1597.22,1618.86,1593.39,181.34M,0.18,Health
2022-04-06,1624.87,1600.09,1627.94,1594.64,203.60M,1.55,Health
2022-04-07,1655.01,1624.87,1659.63,1620.96,210.23M,1.85,Health
2022-04-08,1664.58,1655.01,1672.39,1653.72,204.05M,0.58,Health
2022-04-11,1631.84,1664.58,1667.87,1630.01,180.01M,-1.97,Health
2022-04-12,1616.38,1631.84,1636.85,1609.64,161.65M,-0.95,Health
2022-04-13,1623.31,1616.38,1624.89,1607.39,160.76M,0.43,Health
2022-04-14,1615.79,1623.31,1633.12,1614.64,188.44M,-0.46,Health
2022-04-18,1597.73,1615.79,1616.98,1591.22,134.00M,-1.12,Health
2022-04-19,1612.58,1597.73,1618.46,1597.73,203.84M,0.93,Health
2022-04-20,1634.24,1612.58,1640.96,1612.58,177.17M,1.34,Health
2022-04-21,1616.16,1634.24,1640.44,1613.04,163.36M,-1.11,Health
2022-04-22,1557.49,1616.16,1616.16,1555.95,198.12M,-3.63,Health
2022-04-25,1567.84,1557.49,1570.88,1535.75,198.40M,0.66,Health
2022-04-26,1538.04,1567.84,1567.84,1538.04,195.79M,-1.9,Health
2022-04-27,1536.24,1538.04,1552.19,1529.62,198.48M,-0.12,Health
2022-04-29,1518.45,1557.0,1557.0,1515.99,264.73M,-1.16,Health
2022-05-03,1513.2,1508.12,1527.64,1508.1,198.15M,-0.35,Health
2022-05-04,1546.46,1513.2,1551.5,1498.58,211.78M,2.2,Health
2022-05-05,1516.14,1546.46,1546.46,1501.62,215.68M,-1.96,Health
2022-05-06,1511.65,1516.14,1516.14,1494.76,209.14M,-0.3,Health
2022-05-09,1472.8,1511.65,1511.65,1467.22,242.64M,-2.57,Health
2022-05-10,1477.69,1472.8,1492.71,1465.03,229.50M,0.33,Health
2022-05-11,1468.22,1477.69,1503.55,1466.53,215.44M,-0.64,Health
2022-05-12,1481.8,1468.22,1482.33,1459.12,225.66M,0.92,Health
2022-05-13,1497.4,1481.8,1501.61,1481.8,175.50M,1.05,Health
2022-05-16,1507.75,1497.4,1518.01,1495.7,164.05M,0.69,Health
2022-05-17,1528.58,1507.75,1529.47,1507.75,174.86M,1.38,Health
2022-05-18,1488.88,1528.58,1528.58,1484.87,190.42M,-2.6,Health
2022-05-19,1492.11,1488.88,1501.32,1472.07,187.26M,0.22,Health
2022-05-20,1510.91,1492.11,1513.73,1482.15,197.15M,1.26,Health
2022-05-23,1523.06,1510.91,1528.63,1510.91,158.19M,0.8,Health
2022-05-24,1526.94,1523.06,1529.66,1508.81,170.52M,0.25,Health
2022-05-25,1526.67,1526.94,1536.86,1513.24,173.15M,-0.02,Health
2022-05-26,1533.01,1526.67,1538.98,1526.26,179.32M,0.42,Health
2022-05-27,1559.34,1533.01,1559.34,1529.57,186.79M,1.72,Health
2022-05-31,1537.92,1559.34,1559.34,1525.96,362.58M,-1.37,Health
2022-06-01,1516.03,1537.92,1543.84,1504.24,159.01M,-1.42,Health
2022-06-02,1527.83,1516.03,1528.34,1491.14,169.83M,0.78,Health
2022-06-03,1510.43,1527.83,1527.83,1508.7,142.00M,-1.14,Health
2022-06-06,1510.38,1510.43,1524.06,1506.53,138.90M,0.0,Health
2022-06-07,1530.06,1510.38,1531.42,1505.03,177.04M,1.3,Health
2022-06-08,1518.1,1530.06,1531.17,1513.84,125.84M,-0.78,Health
2022-06-09,1483.32,1518.1,1518.1,1483.17,139.97M,-2.29,Health
2022-06-10,1459.09,1483.32,1483.32,1454.1,168.98M,-1.63,Health
2022-06-13,1415.21,1459.09,1459.09,1409.66,209.72M,-3.01,Health
2022-06-14,1400.14,1415.21,1415.21,1390.86,204.30M,-1.06,Health
2022-06-15,1414.45,1400.14,1429.49,1393.97,193.27M,1.02,Health
2022-06-16,1392.94,1414.45,1414.45,1379.59,192.46M,-1.52,Health
2022-06-17,1393.22,1392.94,1413.84,1392.69,365.66M,0.02,Health
2022-06-21,1430.06,1393.22,1436.72,1393.22,201.56M,2.64,Health
2022-06-22,1450.41,1430.06,1466.0,1421.76,190.82M,1.42,Health
2022-06-23,1482.55,1450.41,1483.48,1450.41,176.22M,2.22,Health
2022-06-24,1506.72,1482.55,1507.48,1482.55,275.20M,1.63,Health
2022-06-27,1512.6,1506.72,1518.8,1503.05,152.03M,0.39,Health
2022-06-28,1486.34,1512.6,1522.81,1483.67,157.04M,-1.74,Health
2022-06-29,1499.32,1486.34,1506.53,1485.99,134.90M,0.87,Health
2022-06-30,1494.31,1499.32,1503.57,1480.28,211.96M,-0.33,Health
2022-07-01,1512.47,1494.31,1513.93,1479.6,137.00M,1.22,Health
2022-07-05,1503.56,1512.47,1512.47,1471.3,144.74M,-0.59,Health
2022-07-06,1513.46,1503.56,1521.31,1502.68,158.34M,0.66,Health
2022-07-07,1520.49,1513.46,1521.7,1511.44,156.30M,0.46,Health
2022-07-08,1524.54,1520.49,1539.62,1514.58,121.84M,0.27,Health
2022-07-11,1521.01,1524.54,1529.3,1514.93,120.08M,-0.23,Health
2022-07-12,1500.82,1521.01,1525.5,1494.83,143.70M,-1.33,Health
2022-07-13,1486.75,1500.82,1500.82,1483.33,131.07M,-0.94,Health
2022-07-14,1481.27,1486.75,1486.75,1459.55,143.24M,-0.37,Health
2022-07-15,1517.51,1481.27,1517.78,1481.27,166.13M,2.45,Health
2022-07-18,1484.89,1517.51,1519.71,1480.75,146.12M,-2.15,Health
2022-07-19,1511.68,1484.89,1512.73,1484.89,165.26M,1.8,Health
2022-07-20,1495.67,1511.68,1511.68,1489.45,162.90M,-1.06,Health
2022-07-21,1518.19,1495.67,1518.33,1495.67,152.02M,1.51,Health
2022-07-22,1512.34,1518.19,1524.91,1503.64,136.07M,-0.39,Health
2022-07-25,1520.65,1512.34,1523.38,1512.34,154.96M,0.55,Health
2022-07-26,1529.01,1520.65,1537.6,1520.65,147.79M,0.55,Health
2022-07-27,1538.91,1529.01,1544.81,1520.58,164.77M,0.65,Health
2022-07-28,1547.32,1538.91,1558.41,1513.57,200.46M,0.55,Health
2022-07-29,1541.88,1547.32,1547.32,1531.4,221.96M,-0.35,Health
2022-08-01,1530.65,1541.88,1541.88,1527.27,150.42M,-0.73,Health
2022-08-02,1524.99,1530.65,1546.46,1524.49,151.07M,-0.37,Health
2022-08-03,1539.08,1524.99,1545.02,1524.99,173.82M,0.92,Health
2022-08-04,1531.48,1539.08,1543.28,1529.48,154.15M,-0.49,Health
2022-08-05,1531.03,1531.48,1531.48,1518.69,144.74M,-0.03,Health
2022-08-08,1534.48,1531.03,1544.27,1527.03,168.19M,0.23,Health
2022-08-09,1529.96,1534.48,1543.99,1526.41,139.53M,-0.29,Health
2022-08-10,1547.08,1529.96,1547.64,1529.96,144.79M,1.12,Health
2022-08-11,1536.03,1547.08,1556.82,1533.42,172.63M,-0.71,Health
2022-08-12,1556.18,1536.03,1556.63,1536.03,163.18M,1.31,Health
2022-08-15,1563.79,1556.18,1565.76,1550.41,150.56M,0.49,Health
2022-08-16,1559.64,1563.79,1564.66,1553.61,129.30M,-0.27,Health
2022-08-17,1549.82,1559.64,1559.64,1547.97,137.47M,-0.63,Health
2022-08-18,1543.1,1549.82,1552.89,1535.23,129.53M,-0.43,Health
2022-08-19,1547.34,1543.1,1554.79,1543.1,142.08M,0.27,Health
2022-08-22,1525.95,1547.34,1547.34,1521.15,125.11M,-1.38,Health
2022-08-23,1504.74,1525.95,1525.95,1500.79,133.35M,-1.39,Health
2022-08-24,1506.51,1504.74,1512.47,1501.29,124.10M,0.12,Health
2022-08-25,1523.11,1506.51,1523.7,1502.89,123.92M,1.1,Health
2022-08-26,1480.51,1523.11,1523.5,1479.73,133.03M,-2.8,Health
2022-08-29,1470.07,1480.51,1480.51,1463.14,146.08M,-0.71,Health
2022-08-30,1460.37,1470.07,1472.37,1457.38,140.68M,-0.66,Health
2022-08-31,1451.16,1460.37,1474.18,1451.15,207.36M,-0.63,Health
2022-09-01,1475.12,1451.16,1475.67,1447.58,155.78M,1.65,Health
2022-09-02,1453.94,1475.12,1484.93,1447.85,134.93M,-1.44,Health
2022-09-06,1454.24,1453.94,1473.51,1451.4,150.71M,0.02,Health
2022-09-07,1478.5,1454.24,1481.17,1450.45,158.58M,1.67,Health
2022-09-09,1517.2,1504.72,1521.52,1504.72,142.02M,2.62,Health
2022-09-12,1526.98,1517.2,1535.32,1517.2,173.26M,0.64,Health
2022-09-13,1477.0,1526.98,1526.98,1473.39,163.63M,-3.27,Health
2022-09-14,1477.1,1477.0,1489.59,1467.44,176.84M,0.01,Health
2022-09-15,1485.16,1477.1,1499.27,1477.1,162.02M,0.55,Health
2022-09-16,1481.14,1485.16,1485.16,1469.81,302.72M,-0.27,Health
2022-09-19,1473.11,1481.14,1481.14,1452.33,156.85M,-0.54,Health
2022-09-20,1456.05,1472.85,1472.85,1447.02,148.36M,-1.16,Health
2022-09-21,1431.5,1456.05,1470.94,1431.32,158.91M,-1.69,Health
2022-09-22,1438.87,1431.5,1448.51,1423.01,165.68M,0.51,Health
2022-09-23,1431.15,1438.87,1438.87,1413.73,173.42M,-0.54,Health
2022-09-26,1416.72,1431.15,1431.15,1411.79,169.15M,-1.01,Health
2022-09-27,1413.68,1416.72,1436.85,1408.17,171.28M,-0.21,Health
2022-09-28,1444.73,1413.68,1451.53,1413.68,194.88M,2.2,Health
2022-09-29,1431.45,1444.73,1444.73,1422.77,160.39M,-0.92,Health
2022-09-30,1411.36,1431.45,1441.98,1410.82,201.05M,-1.4,Health
2022-10-03,1441.49,1411.36,1447.01,1411.36,177.92M,2.13,Health
2022-10-04,1475.06,1441.49,1475.45,1441.49,181.59M,2.33,Health
2022-10-05,1479.94,1475.06,1487.28,1460.39,128.16M,0.33,Health
2022-10-06,1460.69,1479.94,1479.94,1456.98,147.37M,-1.3,Health
2022-10-07,1429.72,1460.69,1460.69,1421.74,182.55M,-2.12,Health
2022-10-10,1420.46,1429.72,1434.45,1415.47,147.82M,-0.65,Health
2022-10-11,1428.76,1420.46,1443.29,1414.77,186.65M,0.58,Health
2022-10-12,1421.19,1428.76,1441.01,1421.1,159.27M,-0.53,Health
2022-10-13,1453.26,1421.19,1460.23,1398.81,183.12M,2.26,Health
2022-10-14,1441.15,1453.26,1472.36,1439.41,162.16M,-0.83,Health
2022-10-17,1466.18,1441.15,1469.73,1441.15,159.59M,1.74,Health
2022-10-18,1474.48,1466.18,1487.44,1466.18,166.01M,0.57,Health
2022-10-19,1454.08,1474.48,1474.48,1441.92,176.60M,-1.38,Health
2022-10-20,1442.25,1454.08,1462.05,1439.97,162.72M,-0.81,Health
2022-10-21,1474.11,1442.25,1478.02,1433.62,221.05M,2.21,Health
2022-10-24,1502.28,1474.11,1507.14,1474.11,179.26M,1.91,Health
2022-10-25,1514.03,1502.28,1515.83,1497.81,204.29M,0.78,Health
2022-10-26,1530.99,1514.03,1545.06,1514.03,200.23M,1.12,Health
